sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales,email,transaction_id,payment_method,source_system
23,102,128,Baileys Off,Baileys,Liqueur,1000,26.95,Mills-Fry,Levinestad,WY,South,Retail,2025-04-03,47,76.83,3611.01,,,,CRM_2
24,105,132,Tanqueray Represent,Tanqueray,Tequila,1000,8.23,Willis and Sons,Hansonside,MD,Southeast,Retail,2025-05-21,3,91.06,273.18,,,,CRM_2
25,109,128,Captain Morgan Exactly,Captain,Vodka,500,41.59,"Hunt, Williams and Green",Port Craigmouth,OK,West,Wholesale,2025-04-19,32,63.19,2022.08,,,,CRM_2
26,103,109,Johnnie Walker Myself,Johnnie,Whisky,700,30.02,"Harvey, Campbell and Phillips",Port Lori,AS,South,Wholesale,2025-04-21,34,9.32,316.88,,,,CRM_2
27,101,149,Tanqueray Whose,Tanqueray,Beer,500,21.01,Valdez-Vazquez,Glennburgh,FL,Northeast,Retail,2025-03-28,17,94.69,1609.73,,,,CRM_2
28,102,102,Don Julio Do,Don,Tequila,500,17.51,Williams and Sons,Port Codyfort,AK,West,Wholesale,2025-04-01,34,67.32,2288.88,,,,CRM_2
29,105,112,Ciroc Do,Ciroc,Liqueur,500,5.05,Ramirez PLC,New Jenniferland,LA,Southeast,Retail,2025-05-23,29,47.03,1363.87,,,,CRM_2
30,104,110,Don Julio Perform,Don,Vodka,700,39.94,"White, Martin and Martinez",Sheribury,MP,South,Wholesale,2025-04-20,16,20.01,320.16,,,,CRM_2
31,108,102,Don Julio Our,Don,Gin,1000,17.4,Moody-Frost,New Juan,VI,Northeast,Retail,2025-05-24,34,97.92,3329.28,,,,CRM_2
32,105,129,Tanqueray Short,Tanqueray,Rum,750,19.13,Martinez-Harrison,East William,UT,Southeast,Retail,2025-04-14,37,40.32,1491.84,,,,CRM_2
33,106,144,Don Julio Result,Don,Rum,750,33.11,Sullivan Group,New David,KS,West,Wholesale,2025-05-09,20,38.27,765.4,,,,CRM_2
34,107,114,Ciroc Light,Ciroc,Tequila,750,7.71,Marks-Waller,Brookshaven,PR,West,Retail,2025-05-02,40,34.57,1382.8,,,,CRM_2
35,104,141,Smirnoff Line,Smirnoff,Beer,1000,28.12,Clark-Moore,Lake Christophershire,MN,South,Wholesale,2025-05-04,28,62.96,1762.88,,,,CRM_2
36,109,121,Johnnie Walker Eight,Johnnie,Tequila,1000,15.58,Davis-Murillo,Port David,SC,Southeast,Wholesale,2025-04-04,37,12.71,470.27,,,,CRM_2
37,104,106,Tanqueray Step,Tanqueray,Tequila,500,35.12,White Inc,East Kennethland,FL,West,Wholesale,2025-04-06,25,97.7,2442.5,,,,CRM_2
38,109,136,Baileys South,Baileys,Whisky,1000,35.28,Williams Group,Hernandezburgh,NH,South,Wholesale,2025-05-16,34,91.54,3112.36,,,,CRM_2
39,104,140,Tanqueray Hour,Tanqueray,Whisky,1000,18.23,White-Simmons,Yatesland,NE,Southeast,Wholesale,2025-05-04,15,61.17,917.55,,,,CRM_2
40,110,117,Johnnie Walker Property,Johnnie,Whisky,1000,43.3,"Schneider, Peters and Duncan",West Francisco,NH,South,Retail,2025-04-14,37,96.64,3575.68,,,,CRM_2
41,103,118,Guinness Activity,Guinness,Rum,500,6.32,"Cunningham, Green and Williams",Port Sheilaville,OK,South,Retail,2025-05-05,27,27.63,746.01,,,,CRM_2
42,105,120,Tanqueray Despite,Tanqueray,Beer,500,10.95,Johnson-Murray,Hillton,KS,Northeast,Wholesale,2025-04-25,4,32.25,129.0,,,,CRM_2
43,102,102,Tanqueray Behavior,Tanqueray,Liqueur,700,40.71,"Henderson, Spencer and Jones",North Ianville,UT,Midwest,Retail,2025-03-28,21,47.97,1007.37,,,,CRM_2
44,101,148,Guinness Bit,Guinness,Beer,500,11.01,Pierce-Reynolds,Marcuston,MA,South,Wholesale,2025-04-10,20,56.05,1121.0,,,,CRM_2
45,108,110,Smirnoff Suddenly,Smirnoff,Whisky,500,24.44,"Smith, Gross and Barnett",West Ronnie,AL,Southeast,Retail,2025-04-10,39,72.59,2831.01,,,,CRM_2
46,105,103,Baileys Account,Baileys,Rum,700,27.54,"Bartlett, Watson and Cochran",South Samantha,AR,Midwest,Retail,2025-04-01,5,91.76,458.8,,,,CRM_2
47,106,111,Captain Morgan Color,Captain,Beer,1000,8.85,Colon and Sons,Maryland,PR,South,Retail,2025-04-08,36,94.5,3402.0,,,,CRM_2
48,107,137,Captain Morgan These,Captain,Vodka,750,32.21,Morgan-French,Archerbury,IA,Southeast,Wholesale,2025-05-05,48,95.09,4564.32,,,,CRM_2
49,110,108,Johnnie Walker Only,Johnnie,Beer,700,8.41,"Ramirez, Ritter and Hill",Taylorport,IL,West,Retail,2025-04-18,29,60.87,1765.23,,,,CRM_2
50,108,122,Baileys Discover,Baileys,Vodka,1000,30.53,Shaffer PLC,Barronside,NC,West,Wholesale,2025-04-24,27,26.06,703.62,,,,CRM_2
51,108,103,Smirnoff Local,Smirnoff,Whisky,700,16.04,Vaughn-Harris,Samanthaview,VI,Midwest,Wholesale,2025-05-24,2,26.22,52.44,,,,CRM_2
52,109,109,Captain Morgan Modern,Captain,Whisky,700,35.05,Ramirez-Smith,Rachelstad,GA,South,Wholesale,2025-04-03,24,74.28,1782.72,,,,CRM_2
53,105,132,Captain Morgan Entire,Captain,Liqueur,750,26.86,"Martin, Davidson and Perez",West William,AZ,South,Wholesale,2025-05-03,6,34.03,204.18,,,,CRM_2
54,105,137,Guinness After,Guinness,Vodka,700,7.89,"Cummings, Wallace and Casey",Lake Ryanfurt,IA,South,Wholesale,2025-04-03,18,73.02,1314.36,,,,CRM_2
55,102,139,Johnnie Walker Outside,Johnnie,Liqueur,750,43.7,Dixon-Fields,South Elizabethmouth,MO,West,Wholesale,2025-04-20,37,55.06,2037.22,,,,CRM_2
56,103,143,Don Julio Back,Don,Gin,750,18.63,"Rodriguez, Woodard and Harrington",Samanthafort,LA,South,Wholesale,2025-05-20,48,21.03,1009.44,,,,CRM_2
57,102,132,Johnnie Walker Improve,Johnnie,Rum,750,26.46,"Henry, Walker and Carroll",Porterfurt,IL,West,Wholesale,2025-05-14,27,31.44,848.88,,,,CRM_2
58,104,114,Don Julio Animal,Don,Gin,750,11.83,"Obrien, Brown and Jackson",Goodwinside,VI,South,Wholesale,2025-04-28,23,48.35,1112.05,,,,CRM_2
59,105,126,Captain Morgan Much,Captain,Rum,500,25.43,"Weber, Martinez and Hernandez",Martinland,MD,West,Wholesale,2025-04-09,23,27.24,626.52,,,,CRM_2
60,104,112,Smirnoff Deal,Smirnoff,Beer,500,14.42,Taylor Ltd,East Kayla,HI,South,Wholesale,2025-04-23,11,21.56,237.16,,,,CRM_2
61,107,110,Ciroc Wife,Ciroc,Liqueur,750,22.87,"Wolf, Morse and Poole",New Danielleburgh,IA,West,Retail,2025-05-07,34,61.88,2103.92,,,,CRM_2
62,109,120,Johnnie Walker Big,Johnnie,Rum,500,8.31,"Jones, Boyd and Kent",Karitown,SC,Midwest,Retail,2025-03-31,35,21.64,757.4,,,,CRM_2
63,101,106,Smirnoff Tv,Smirnoff,Vodka,1000,26.61,Cook-Harrison,Eddietown,MP,Northeast,Retail,2025-04-30,26,48.0,1248.0,,,,CRM_2
64,102,139,Smirnoff Yard,Smirnoff,Tequila,500,26.39,"Wilson, Smith and Melendez",North Debbie,AS,Midwest,Retail,2025-04-23,33,88.1,2907.3,,,,CRM_2
65,101,117,Guinness Participant,Guinness,Vodka,500,7.53,"King, Price and Howard",Port Elizabeth,PA,South,Retail,2025-04-29,33,69.8,2303.4,,,,CRM_2
66,104,150,Smirnoff Feel,Smirnoff,Beer,500,25.38,Smith Group,South Samantha,CO,South,Wholesale,2025-03-28,16,23.2,371.2,,,,CRM_2
67,109,113,Guinness Government,Guinness,Whisky,700,9.96,"Tyler, Floyd and Marshall",New Brianbury,WA,Midwest,Retail,2025-05-18,30,24.15,724.5,,,,CRM_2
68,102,130,Guinness Rise,Guinness,Tequila,750,42.5,Newman-Black,West Justinburgh,IA,Southeast,Wholesale,2025-05-23,4,8.6,34.4,,,,CRM_2
69,101,144,Ciroc Feel,Ciroc,Vodka,700,4.38,"Mccullough, Marshall and Calhoun",Palmerstad,TX,Midwest,Retail,2025-05-17,36,42.51,1530.36,,,,CRM_2
70,107,126,Tanqueray Still,Tanqueray,Liqueur,750,31.31,"Olson, Gallagher and Martin",Tonichester,OR,South,Retail,2025-05-10,33,10.27,338.91,,,,CRM_2
71,108,117,Tanqueray Professional,Tanqueray,Beer,750,30.69,Thornton-Mcmahon,South Deborahborough,HI,Midwest,Wholesale,2025-03-31,12,54.68,656.16,,,,CRM_2
72,106,110,Smirnoff Myself,Smirnoff,Beer,1000,22.91,"Fox, King and Kelley",Phillipsville,WV,Southeast,Retail,2025-05-04,32,90.38,2892.16,,,,CRM_2
73,110,146,Smirnoff Girl,Smirnoff,Liqueur,700,37.26,Webster Ltd,Manuelburgh,NH,Northeast,Retail,2025-05-22,48,57.25,2748.0,,,,CRM_2
74,105,118,Captain Morgan Agent,Captain,Whisky,700,12.65,"Barber, Bass and Webb",New Paulshire,KY,South,Wholesale,2025-04-17,25,22.31,557.75,,,,CRM_2
75,110,115,Tanqueray Magazine,Tanqueray,Whisky,500,38.84,Page-Cowan,Bakerberg,GU,Northeast,Wholesale,2025-05-13,33,23.61,779.13,,,,CRM_2
76,106,148,Guinness Charge,Guinness,Tequila,750,42.28,"Stone, Ferguson and Baxter",West Lauraside,ID,West,Wholesale,2025-05-24,24,37.63,903.12,,,,CRM_2
77,106,106,Captain Morgan Full,Captain,Rum,500,16.06,Oneill-Robinson,Port Jimland,HI,Northeast,Wholesale,2025-04-04,24,16.24,389.76,,,,CRM_2
78,102,133,Smirnoff See,Smirnoff,Beer,500,25.01,Marshall-Davis,Lake Tonya,SC,South,Retail,2025-04-27,28,22.46,628.88,,,,CRM_2
79,104,125,Johnnie Walker Over,Johnnie,Beer,750,10.93,Banks Group,Coxchester,FM,West,Wholesale,2025-04-22,4,20.57,82.28,,,,CRM_2
80,110,148,Don Julio Trial,Don,Gin,1000,10.13,"Harrison, Cameron and Duarte",Williamsburgh,MT,Midwest,Wholesale,2025-04-15,50,24.32,1216.0,,,,CRM_2
81,101,104,Captain Morgan Seem,Captain,Liqueur,700,5.84,Flores-Martinez,Xavierberg,MA,South,Retail,2025-05-09,27,45.23,1221.21,,,,CRM_2
82,103,144,Ciroc Treatment,Ciroc,Gin,500,11.75,"Johnson, Trevino and Blair",Christophermouth,VT,Northeast,Retail,2025-05-25,39,76.49,2983.11,,,,CRM_2
83,104,126,Guinness Interest,Guinness,Gin,500,33.71,"Adams, Cook and Rodriguez",Goodmanbury,PW,West,Retail,2025-05-19,25,63.49,1587.25,,,,CRM_2
84,109,122,Guinness Raise,Guinness,Whisky,1000,38.15,Lane-Velez,Shawnhaven,NE,Midwest,Wholesale,2025-04-15,13,97.32,1265.16,,,,CRM_2
85,105,140,Tanqueray Author,Tanqueray,Vodka,1000,36.57,Elliott Group,Port Johnchester,IN,Midwest,Wholesale,2025-04-29,50,5.79,289.5,,,,CRM_2
86,109,148,Smirnoff Within,Smirnoff,Tequila,1000,15.48,"Johnson, Moses and Hill",Valeriebury,KS,West,Wholesale,2025-05-03,47,27.1,1273.7,,,,CRM_2
87,103,111,Johnnie Walker Receive,Johnnie,Liqueur,500,41.01,Browning-Hull,Lindseyshire,VT,Southeast,Wholesale,2025-05-26,35,56.42,1974.7,,,,CRM_2
88,105,138,Tanqueray Company,Tanqueray,Gin,1000,32.42,Stephens-Gutierrez,North Michaelfort,GU,Midwest,Retail,2025-04-09,27,60.24,1626.48,,,,CRM_2
89,110,105,Ciroc Star,Ciroc,Tequila,700,19.67,Cabrera and Sons,Port Kelly,WI,Northeast,Wholesale,2025-05-19,20,11.8,236.0,,,,CRM_2
90,108,140,Guinness Thing,Guinness,Whisky,750,10.26,"Franco, Shelton and Williams",Adamton,CT,Northeast,Wholesale,2025-05-09,49,74.94,3672.06,,,,CRM_2
91,104,131,Ciroc Front,Ciroc,Whisky,700,7.97,"Hernandez, Reed and Oconnell",West Lisa,MO,Midwest,Retail,2025-04-27,38,17.0,646.0,,,,CRM_2
92,102,112,Johnnie Walker Administration,Johnnie,Tequila,500,5.28,"Campbell, Johnson and Thomas",North Richardfort,CT,Southeast,Retail,2025-04-11,44,19.67,865.48,,,,CRM_2
93,101,131,Tanqueray Important,Tanqueray,Whisky,1000,9.62,"Wood, Griffin and Welch",East Christopher,PW,Midwest,Wholesale,2025-04-07,24,28.58,685.92,,,,CRM_2
94,104,114,Johnnie Walker Decision,Johnnie,Tequila,700,41.38,"Fletcher, Black and Lawrence",North Moniquemouth,MS,Northeast,Wholesale,2025-03-28,46,53.32,2452.72,,,,CRM_2
95,102,110,Baileys Vote,Baileys,Beer,500,6.17,Taylor-Howell,Apriltown,KS,West,Retail,2025-04-12,13,35.23,457.99,,,,CRM_2
96,109,111,Baileys Consumer,Baileys,Whisky,700,26.57,Logan Inc,Guerreroland,MS,West,Wholesale,2025-04-09,40,64.3,2572.0,,,,CRM_2
97,109,103,Smirnoff Care,Smirnoff,Whisky,700,14.97,Barnes-Macdonald,Willistown,DE,Southeast,Retail,2025-04-21,2,16.1,32.2,,,,CRM_2
98,106,128,Don Julio Everything,Don,Rum,500,8.25,Smith Ltd,East Jason,GU,Northeast,Wholesale,2025-04-01,7,66.92,468.44,,,,CRM_2
99,109,137,Guinness Later,Guinness,Vodka,500,29.54,"Williams, Goodwin and Lawrence",East Greg,CO,Southeast,Wholesale,2025-05-26,10,60.25,602.5,,,,CRM_2
100,103,143,Guinness Buy,Guinness,Tequila,700,15.8,Stone LLC,New Devin,VA,Midwest,Wholesale,2025-05-08,34,21.46,729.64,,,,CRM_2
101,102,124,Captain Morgan Reveal,Captain,Rum,500,38.76,"Ward, Price and Powell",Foleyport,FM,Midwest,Wholesale,2025-05-06,10,95.95,959.5,,,,CRM_2
102,109,148,Johnnie Walker Heavy,Johnnie,Liqueur,500,40.48,Miller-Carson,Davisfort,VT,Northeast,Retail,2025-05-16,45,22.86,1028.7,,,,CRM_2
103,109,112,Don Julio Role,Don,Liqueur,700,40.12,Anderson Group,West Michele,IA,Southeast,Wholesale,2025-05-24,26,95.51,2483.26,,,,CRM_2
104,109,110,Guinness Operation,Guinness,Tequila,700,36.75,Mullins and Sons,Johnsonfurt,IA,South,Wholesale,2025-04-14,18,65.11,1171.98,,,,CRM_2
105,106,108,Baileys Source,Baileys,Tequila,1000,34.55,Smith LLC,South Nicoleberg,CO,Northeast,Retail,2025-04-06,41,25.23,1034.43,,,,CRM_2
106,109,135,Johnnie Walker Stand,Johnnie,Vodka,1000,37.3,Arnold LLC,Julieland,WY,Southeast,Retail,2025-04-28,14,74.85,1047.9,,,,CRM_2
107,107,133,Ciroc Spring,Ciroc,Vodka,1000,31.21,Wilson Ltd,West Juanhaven,CA,Midwest,Wholesale,2025-05-05,40,66.72,2668.8,,,,CRM_2
108,109,124,Captain Morgan Every,Captain,Liqueur,700,4.39,Oneill-Yoder,East Audrey,NY,Midwest,Wholesale,2025-05-19,10,27.95,279.5,,,,CRM_2
109,105,129,Johnnie Walker Treat,Johnnie,Liqueur,1000,43.61,Dunlap Ltd,Hernandezstad,DE,Southeast,Wholesale,2025-05-21,16,35.56,568.96,,,,CRM_2
110,109,132,Baileys Use,Baileys,Vodka,750,34.93,Gomez PLC,Hernandezside,HI,Northeast,Retail,2025-04-04,48,22.71,1090.08,,,,CRM_2
111,108,131,Ciroc End,Ciroc,Gin,1000,31.84,Walker-Taylor,Port Justinberg,MO,South,Wholesale,2025-05-04,43,76.42,3286.06,,,,CRM_2
112,109,104,Ciroc Class,Ciroc,Beer,500,5.68,"Wilson, Boyd and Mata",Mariashire,PW,Southeast,Wholesale,2025-05-12,33,12.02,396.66,,,,CRM_2
113,107,141,Captain Morgan Much,Captain,Beer,1000,36.07,"Baker, Sims and Barnes",North Emma,WV,West,Wholesale,2025-04-26,36,22.89,824.04,,,,CRM_2
114,104,147,Tanqueray My,Tanqueray,Rum,750,22.08,Horton Inc,Port Kelly,AK,South,Retail,2025-04-30,27,95.87,2588.49,,,,CRM_2
115,110,128,Guinness Difficult,Guinness,Rum,700,20.93,Moody and Sons,Ryanland,NV,Southeast,Retail,2025-04-30,28,26.65,746.2,,,,CRM_2
116,105,103,Johnnie Walker Control,Johnnie,Gin,500,35.31,Huffman and Sons,Nguyenland,IA,Midwest,Wholesale,2025-05-02,1,76.85,76.85,,,,CRM_2
117,104,107,Captain Morgan Their,Captain,Tequila,750,21.48,Mendoza-Miller,North Nathanielborough,GA,West,Wholesale,2025-03-30,18,11.81,212.58,,,,CRM_2
118,107,147,Smirnoff Prove,Smirnoff,Tequila,1000,29.91,Cohen and Sons,Barkerborough,OK,Midwest,Wholesale,2025-05-20,8,17.86,142.88,,,,CRM_2
119,109,115,Baileys Trouble,Baileys,Rum,700,8.23,Brown-Myers,Reyesville,MN,South,Retail,2025-04-02,24,79.82,1915.68,,,,CRM_2
120,104,133,Johnnie Walker Capital,Johnnie,Liqueur,750,7.55,Norman-Gonzalez,Burkefurt,WV,Midwest,Retail,2025-05-14,27,51.95,1402.65,,,,CRM_2
121,103,104,Guinness Task,Guinness,Liqueur,750,32.64,Anderson Inc,Jamesfurt,NM,Northeast,Wholesale,2025-05-13,48,39.14,1878.72,,,,CRM_2
122,109,122,Ciroc Common,Ciroc,Tequila,1000,26.38,"Miles, Turner and Lopez",Port Stevenfurt,NM,Midwest,Retail,2025-04-19,49,8.27,405.23,,,,CRM_2
123,103,120,Smirnoff Set,Smirnoff,Tequila,700,42.46,Williams Group,North Tiffanyborough,DE,West,Wholesale,2025-05-21,48,52.88,2538.24,,,,CRM_2
124,104,116,Johnnie Walker Me,Johnnie,Vodka,700,34.69,Herring Inc,West Meganside,FM,South,Retail,2025-04-11,5,28.68,143.4,,,,CRM_2
125,106,143,Ciroc Interesting,Ciroc,Whisky,1000,16.7,Barnes PLC,New Dustin,VT,West,Retail,2025-05-14,22,11.19,246.18,,,,CRM_2
126,101,108,Tanqueray Front,Tanqueray,Beer,700,44.84,"Hernandez, Davis and Herman",Kimberlyton,DE,Northeast,Wholesale,2025-05-03,25,41.39,1034.75,,,,CRM_2
127,107,150,Smirnoff Wrong,Smirnoff,Vodka,700,7.88,Ellison Ltd,West Angela,FL,Southeast,Wholesale,2025-04-01,4,18.43,73.72,,,,CRM_2
128,106,102,Captain Morgan Staff,Captain,Vodka,1000,8.17,Martin-Smith,West Michaelton,TX,South,Retail,2025-04-28,4,46.84,187.36,,,,CRM_2
129,108,141,Smirnoff Ten,Smirnoff,Beer,500,35.68,Andrews LLC,New Daniel,ID,Midwest,Wholesale,2025-05-03,48,85.15,4087.2,,,,CRM_2
130,103,146,Tanqueray Week,Tanqueray,Tequila,750,24.78,"Abbott, Obrien and Lara",Briggsbury,HI,Northeast,Wholesale,2025-05-02,40,62.02,2480.8,,,,CRM_2
131,108,110,Tanqueray Relate,Tanqueray,Tequila,750,33.77,"Lynch, Banks and Diaz",Robertville,PW,South,Wholesale,2025-04-09,7,61.72,432.04,,,,CRM_2
132,109,136,Johnnie Walker Expect,Johnnie,Tequila,750,30.36,"Thomas, Stewart and Lewis",West Ashleybury,MP,Northeast,Retail,2025-05-10,9,74.69,672.21,,,,CRM_2
133,103,121,Tanqueray Without,Tanqueray,Beer,750,5.39,"Campbell, Hale and Ward",Chambersmouth,MI,South,Wholesale,2025-05-02,27,68.52,1850.04,,,,CRM_2
134,107,146,Tanqueray Health,Tanqueray,Beer,500,39.92,Maxwell LLC,Townsendbury,PA,West,Wholesale,2025-05-09,17,91.12,1549.04,,,,CRM_2
135,104,119,Ciroc Plant,Ciroc,Whisky,1000,21.1,"Brown, Wilson and Brown",North Brenda,IN,Midwest,Wholesale,2025-04-27,22,43.27,951.94,,,,CRM_2
136,107,122,Smirnoff Bit,Smirnoff,Beer,750,13.03,"Peterson, Baker and Hammond",Hughesport,NY,Midwest,Wholesale,2025-05-01,50,60.25,3012.5,,,,CRM_2
137,103,110,Tanqueray Must,Tanqueray,Beer,1000,27.17,Vance Group,Thompsonland,NH,South,Retail,2025-05-22,46,57.78,2657.88,,,,CRM_2
138,103,135,Ciroc Sea,Ciroc,Beer,1000,13.92,"Myers, Gonzalez and Roberson",Hendersonchester,AK,West,Wholesale,2025-05-04,11,44.13,485.43,,,,CRM_2
139,106,146,Smirnoff Figure,Smirnoff,Rum,1000,39.38,Weber and Sons,Jenniferberg,IA,Southeast,Wholesale,2025-05-25,32,62.65,2004.8,,,,CRM_2
140,105,120,Guinness Nothing,Guinness,Tequila,1000,23.17,Cox and Sons,West Johnny,TX,Northeast,Retail,2025-05-22,28,29.34,821.52,,,,CRM_2
141,105,135,Don Julio Physical,Don,Rum,1000,37.83,Taylor LLC,Petersmouth,HI,Southeast,Wholesale,2025-04-14,2,91.88,183.76,,,,CRM_2
142,106,137,Tanqueray Nice,Tanqueray,Liqueur,700,19.64,Cervantes-Mcgee,West Kiara,MA,West,Wholesale,2025-04-25,40,78.07,3122.8,,,,CRM_2
143,102,108,Tanqueray Front,Tanqueray,Liqueur,700,41.44,Mcfarland-Chen,Wendyburgh,GA,Northeast,Wholesale,2025-04-04,20,20.73,414.6,,,,CRM_2
144,110,128,Captain Morgan Really,Captain,Beer,750,42.92,"Green, Ramirez and Alexander",East Cynthiabury,VA,South,Wholesale,2025-04-19,10,12.51,125.1,,,,CRM_2
145,106,122,Captain Morgan Light,Captain,Liqueur,1000,6.48,"Osborne, Hughes and Keller",Sherrichester,PW,Midwest,Retail,2025-05-03,45,20.29,913.05,,,,CRM_2
146,106,112,Johnnie Walker Manager,Johnnie,Vodka,750,12.05,Kerr-Stark,North Jamie,PW,South,Wholesale,2025-05-25,15,88.91,1333.65,,,,CRM_2
147,105,148,Johnnie Walker Purpose,Johnnie,Whisky,500,20.07,Rodriguez LLC,Hernandezberg,DC,South,Retail,2025-04-27,17,61.3,1042.1,,,,CRM_2
148,105,150,Baileys Score,Baileys,Vodka,500,28.06,Hill Ltd,Sarahville,GA,South,Wholesale,2025-04-17,49,55.48,2718.52,,,,CRM_2
149,101,121,Tanqueray My,Tanqueray,Vodka,500,15.92,"Webb, Garcia and Harris",East Kimberlyport,MH,Midwest,Retail,2025-05-25,3,45.85,137.55,,,,CRM_2
150,107,135,Baileys Fire,Baileys,Gin,700,22.89,Frazier-Nash,Gonzalezbury,CO,South,Retail,2025-05-17,42,59.16,2484.72,,,,CRM_2
151,102,135,Baileys Agency,Baileys,Whisky,1000,20.28,"Petty, Reyes and Taylor",Davisview,PW,Northeast,Wholesale,2025-05-02,18,41.48,746.64,,,,CRM_2
152,105,127,Guinness Day,Guinness,Gin,700,28.71,Sosa and Sons,Travismouth,AS,South,Wholesale,2025-05-22,24,86.2,2068.8,,,,CRM_2
153,107,125,Don Julio Star,Don,Whisky,1000,36.38,"Carey, Daniels and Hall",South David,PR,West,Wholesale,2025-04-10,27,67.45,1821.15,,,,CRM_2
154,108,129,Johnnie Walker Quite,Johnnie,Beer,500,14.04,Kim Ltd,Lake Javier,SC,South,Wholesale,2025-04-25,2,34.05,68.1,,,,CRM_2
155,103,140,Tanqueray Officer,Tanqueray,Beer,500,40.19,Ramsey LLC,East Mindyview,CA,South,Retail,2025-04-02,32,90.48,2895.36,,,,CRM_2
156,105,148,Johnnie Walker Career,Johnnie,Gin,700,15.96,"Walker, Spears and Thompson",East Manuel,AR,West,Retail,2025-05-07,24,74.14,1779.36,,,,CRM_2
157,105,149,Baileys Clear,Baileys,Gin,750,16.39,Willis-Baker,Allenstad,MI,Southeast,Wholesale,2025-05-24,46,67.91,3123.86,,,,CRM_2
158,107,112,Guinness Laugh,Guinness,Whisky,700,30.26,"Patterson, Wright and Andrews",Lake Michaelton,MS,West,Retail,2025-05-10,24,95.9,2301.6,,,,CRM_2
159,101,113,Baileys Decade,Baileys,Rum,700,8.82,Rodriguez LLC,Mitchellshire,AR,Southeast,Wholesale,2025-05-12,28,49.38,1382.64,,,,CRM_2
160,108,114,Baileys East,Baileys,Tequila,750,25.57,"Hernandez, Weber and Williams",South Philipstad,CA,Northeast,Wholesale,2025-04-09,12,78.95,947.4,,,,CRM_2
161,110,109,Guinness Worry,Guinness,Tequila,750,10.38,Taylor-Gallagher,Medinaview,WA,Southeast,Wholesale,2025-04-07,31,68.58,2125.98,,,,CRM_2
162,101,122,Smirnoff Country,Smirnoff,Beer,700,27.71,"Garcia, Long and Martin",East Carrie,FM,South,Wholesale,2025-05-11,30,22.9,687.0,,,,CRM_2
163,104,142,Ciroc To,Ciroc,Gin,500,12.85,Frederick-Pham,Guzmanborough,AZ,Midwest,Wholesale,2025-05-21,9,30.49,274.41,,,,CRM_2
164,102,142,Don Julio Only,Don,Tequila,1000,14.41,Park-Johnson,West Timothy,PR,Northeast,Retail,2025-05-06,38,49.98,1899.24,,,,CRM_2
165,103,113,Johnnie Walker Pull,Johnnie,Vodka,700,32.56,Lawrence-Nelson,Lake Teresaborough,UT,Midwest,Wholesale,2025-05-06,46,69.9,3215.4,,,,CRM_2
166,105,127,Tanqueray Degree,Tanqueray,Beer,750,12.15,Davis-Collins,South Melissahaven,MT,West,Wholesale,2025-05-21,14,58.93,825.02,,,,CRM_2
167,103,131,Tanqueray Speech,Tanqueray,Vodka,1000,41.16,Smith-Landry,Wyattmouth,KS,Southeast,Retail,2025-05-01,50,15.86,793.0,,,,CRM_2
168,106,119,Tanqueray Standard,Tanqueray,Vodka,1000,33.29,Tanner Ltd,Cooperburgh,OR,Northeast,Retail,2025-05-03,44,27.86,1225.84,,,,CRM_2
169,104,149,Don Julio Reflect,Don,Tequila,700,20.74,"Schwartz, Hernandez and Cox",New Ashley,AK,West,Retail,2025-05-10,34,59.96,2038.64,,,,CRM_2
170,105,108,Tanqueray Room,Tanqueray,Gin,750,35.69,Jones Ltd,North Suzannebury,CA,West,Retail,2025-04-08,33,88.84,2931.72,,,,CRM_2
171,106,131,Captain Morgan Student,Captain,Whisky,500,44.22,"Hays, Ballard and Campbell",Keithborough,IL,Southeast,Retail,2025-04-26,40,42.17,1686.8,,,,CRM_2
172,101,133,Captain Morgan Ready,Captain,Gin,1000,44.87,"Guerrero, Hickman and Bauer",Port Kristyland,PW,Northeast,Retail,2025-05-19,10,63.29,632.9,,,,CRM_2
173,101,125,Baileys Everyone,Baileys,Rum,700,18.95,"Kennedy, Campbell and Skinner",North Johnbury,PR,Northeast,Retail,2025-05-23,36,49.08,1766.88,,,,CRM_2
174,107,116,Tanqueray Can,Tanqueray,Beer,1000,37.38,"Torres, Willis and Castillo",South Tonyberg,TN,Northeast,Wholesale,2025-05-14,50,87.48,4374.0,,,,CRM_2
175,108,147,Ciroc Before,Ciroc,Whisky,1000,26.54,"White, Mueller and Berry",Alvaradochester,RI,Southeast,Retail,2025-04-27,14,87.65,1227.1,,,,CRM_2
176,102,127,Johnnie Walker Player,Johnnie,Liqueur,1000,32.14,Freeman Inc,New Thomashaven,MN,Southeast,Retail,2025-04-15,27,17.32,467.64,,,,CRM_2
177,104,119,Tanqueray Else,Tanqueray,Rum,700,19.1,Le LLC,Mcbridehaven,OR,West,Retail,2025-04-11,2,96.21,192.42,,,,CRM_2
178,108,148,Don Julio Everyone,Don,Gin,500,10.17,"Butler, Reese and Bryant",Carriemouth,NC,Northeast,Retail,2025-05-02,28,36.73,1028.44,,,,CRM_2
179,105,147,Don Julio Quality,Don,Rum,750,41.55,Tate Group,Port Timothy,WA,South,Retail,2025-04-25,47,97.24,4570.28,,,,CRM_2
